CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,ClusterName
382220.0,34,1,1103.0,2,1,2,1,Lost
382225.0,28,6,4074.0,2,3,3,0,Low Value
382315.0,49,1,791.0,2,1,1,1,Lost
382330.0,3,22,15115.0,4,4,4,2,High Value
382340.0,16,11,7612.0,3,4,4,2,High Value
382345.0,6,11,7090.0,4,4,4,2,High Value
382346.0,18,1,599.0,3,1,1,1,Lost
382350.0,14,14,11304.0,3,4,4,2,High Value
382355.0,16,11,7144.0,3,4,4,2,High Value
382405.0,8,5,2501.0,3,3,3,0,Low Value
382415.0,4,8,6339.0,4,3,4,2,High Value
382418.0,21,17,12600.0,2,4,4,2,High Value
382421.0,2,63,46480.0,4,4,4,2,High Value
382424.0,2,59,38274.0,4,4,4,2,High Value
382425.0,58,1,899.0,1,1,2,1,Lost
382440.0,2,3,1713.0,4,3,2,0,Low Value
382443.0,9,9,6558.0,3,4,4,2,High Value
382445.0,14,9,6746.0,3,4,4,2,High Value
382449.0,74,5,3378.0,1,3,3,0,Low Value
382450.0,10,1,725.0,3,1,1,1,Lost
382455.0,71,2,3144.0,1,2,3,0,Low Value
382460.0,41,1,301.0,2,1,1,1,Lost
382470.0,3,27,20216.0,4,4,4,2,High Value
382475.0,16,5,3769.0,3,3,3,0,Low Value
382480.0,7,12,13143.0,3,4,4,2,High Value
382481.0,2,75,46670.0,4,4,4,2,High Value
382610.0,46,3,1817.0,2,3,2,0,Low Value
382715.0,34,3,1933.0,2,3,2,0,Low Value
382721.0,3,9,5119.0,4,4,3,2,High Value
382815.0,5,1,857.0,4,1,2,0,Low Value
382870.0,75,2,1112.0,1,2,2,1,Lost
383001.0,7,19,14418.0,3,4,4,2,High Value
383205.0,64,1,595.0,1,1,1,1,Lost
383235.0,24,1,1442.0,2,1,2,1,Lost
383250.0,21,1,292.0,2,1,1,1,Lost
383255.0,47,1,471.0,2,1,1,1,Lost
383315.0,4,5,4826.0,4,3,3,2,High Value
383325.0,20,3,2375.0,3,3,3,0,Low Value
383350.0,24,3,1858.0,2,3,2,0,Low Value
383410.0,1,3,3597.0,4,3,3,2,High Value
383421.0,1,1,396.0,4,1,1,1,Lost
383430.0,54,4,4153.0,1,3,3,0,Low Value
383440.0,59,1,376.0,1,1,1,1,Lost
384001.0,29,5,2603.0,2,3,3,0,Low Value
384002.0,2,17,13256.0,4,4,4,2,High Value
384003.0,46,2,1055.0,2,2,2,1,Lost
384151.0,45,5,3782.0,2,3,3,0,Low Value
384170.0,44,2,1479.0,2,2,2,1,Lost
384240.0,30,1,499.0,2,1,1,1,Lost
384265.0,1,7,5305.0,4,3,3,2,High Value
384315.0,2,11,12452.0,4,4,4,2,High Value
384355.0,76,1,788.0,1,1,1,1,Lost
385001.0,15,15,11277.0,3,4,4,2,High Value
385120.0,88,1,426.0,1,1,1,1,Lost
385210.0,57,2,967.0,1,2,2,1,Lost
385320.0,62,1,442.0,1,1,1,1,Lost
385330.0,56,2,1550.0,1,2,2,1,Lost
385340.0,45,1,599.0,2,1,1,1,Lost
385360.0,41,1,999.0,2,1,2,1,Lost
385535.0,16,6,4271.0,3,3,3,0,Low Value
387001.0,8,12,8065.0,3,4,4,2,High Value
387002.0,9,9,9773.0,3,4,4,2,High Value
387130.0,10,7,3689.0,3,3,3,0,Low Value
387330.0,15,1,665.0,3,1,1,1,Lost
387340.0,90,1,330.0,1,1,1,1,Lost
387350.0,56,1,597.0,1,1,1,1,Lost
387370.0,31,1,582.0,2,1,1,1,Lost
387620.0,25,7,5183.0,2,3,3,0,Low Value
387630.0,48,3,1200.0,2,3,2,0,Low Value
387650.0,26,1,521.0,2,1,1,1,Lost
388001.0,5,37,26905.0,4,4,4,2,High Value
388120.0,29,7,4474.0,2,3,3,0,Low Value
388121.0,52,1,1068.0,1,1,2,1,Lost
388160.0,3,1,735.0,4,1,1,1,Lost
388220.0,52,1,665.0,1,1,1,1,Lost
388225.0,12,2,1827.0,3,2,2,0,Low Value
388239.0,87,1,563.0,1,1,1,1,Lost
388255.0,17,1,1176.0,3,1,2,1,Lost
388260.0,58,1,916.0,1,1,2,1,Lost
388265.0,83,1,967.0,1,1,2,1,Lost
388306.0,23,1,478.0,2,1,1,1,Lost
388315.0,80,1,721.0,1,1,1,1,Lost
388320.0,8,3,2522.0,3,3,3,0,Low Value
388325.0,9,7,4154.0,3,3,3,0,Low Value
388345.0,83,1,399.0,1,1,1,1,Lost
388355.0,64,1,545.0,1,1,1,1,Lost
388421.0,54,1,588.0,1,1,1,1,Lost
388430.0,37,2,1064.0,2,2,2,1,Lost
388450.0,37,5,2292.0,2,3,3,0,Low Value
388480.0,70,1,399.0,1,1,1,1,Lost
388510.0,22,2,1286.0,2,2,2,1,Lost
388540.0,27,3,1811.0,2,3,2,0,Low Value
388620.0,38,4,1929.0,2,3,2,0,Low Value
388640.0,6,1,533.0,4,1,1,1,Lost
389001.0,32,10,7651.0,2,4,4,2,High Value
389110.0,76,1,612.0,1,1,1,1,Lost
389130.0,67,1,442.0,1,1,1,1,Lost
389151.0,5,26,16855.0,4,4,4,2,High Value
389170.0,10,2,2258.0,3,2,3,0,Low Value
389172.0,9,2,1570.0,3,2,2,0,Low Value
389180.0,68,1,1112.0,1,1,2,1,Lost
389190.0,38,1,603.0,2,1,1,1,Lost
389210.0,7,2,920.0,3,2,2,0,Low Value
389230.0,11,7,3752.0,3,3,3,0,Low Value
389260.0,13,1,599.0,3,1,1,1,Lost
389330.0,48,4,1837.0,2,3,2,0,Low Value
389350.0,19,4,2569.0,3,3,3,0,Low Value
390001.0,15,18,12050.0,3,4,4,2,High Value
390002.0,3,19,11848.0,4,4,4,2,High Value
390003.0,30,8,4668.0,2,3,3,0,Low Value
390004.0,7,12,9565.0,3,4,4,2,High Value
390005.0,27,1,899.0,2,1,2,1,Lost
390006.0,12,11,7399.0,3,4,4,2,High Value
390007.0,2,39,32729.0,4,4,4,2,High Value
390008.0,9,20,17800.0,3,4,4,2,High Value
390009.0,8,27,19267.0,3,4,4,2,High Value
390010.0,4,24,17870.0,4,4,4,2,High Value
390011.0,5,35,26556.0,4,4,4,2,High Value
390012.0,7,34,21715.0,3,4,4,2,High Value
390013.0,4,11,8744.0,4,4,4,2,High Value
390014.0,13,5,3375.0,3,3,3,0,Low Value
390015.0,3,4,3139.0,4,3,3,2,High Value
390016.0,12,11,7042.0,3,4,4,2,High Value
390017.0,40,2,1011.0,2,2,2,1,Lost
390018.0,8,20,13496.0,3,4,4,2,High Value
390019.0,7,55,44204.0,3,4,4,2,High Value
390020.0,2,25,14064.0,4,4,4,2,High Value
390021.0,5,50,38804.0,4,4,4,2,High Value
390022.0,8,31,18072.0,3,4,4,2,High Value
390023.0,2,28,23066.0,4,4,4,2,High Value
390024.0,2,17,12242.0,4,4,4,2,High Value
390025.0,12,13,12095.0,3,4,4,2,High Value
391101.0,8,8,5995.0,3,3,3,0,Low Value
391107.0,74,1,788.0,1,1,1,1,Lost
391110.0,44,3,3493.0,2,3,3,0,Low Value
391135.0,19,1,1163.0,3,1,2,1,Lost
391150.0,9,3,4326.0,3,3,3,0,Low Value
391155.0,82,1,562.0,1,1,1,1,Lost
391165.0,51,2,1359.0,2,2,2,1,Lost
391210.0,51,1,811.0,2,1,1,1,Lost
391240.0,51,2,1619.0,2,2,2,1,Lost
391243.0,10,1,1088.0,3,1,2,1,Lost
391250.0,9,1,1163.0,3,1,2,1,Lost
391310.0,18,2,2044.0,3,2,3,0,Low Value
391320.0,70,5,4567.0,1,3,3,0,Low Value
391330.0,22,5,2748.0,2,3,3,0,Low Value
391340.0,70,1,442.0,1,1,1,1,Lost
391345.0,20,4,2711.0,3,3,3,0,Low Value
391350.0,20,6,4141.0,3,3,3,0,Low Value
391410.0,16,20,12492.0,3,4,4,2,High Value
391445.0,64,1,517.0,1,1,1,1,Lost
391740.0,18,10,7533.0,3,4,4,2,High Value
391760.0,24,3,2425.0,2,3,3,0,Low Value
391770.0,13,1,301.0,3,1,1,1,Lost
391780.0,85,2,1306.0,1,2,2,1,Lost
392001.0,6,34,24020.0,4,4,4,2,High Value
392011.0,8,8,6241.0,3,3,4,2,High Value
392012.0,11,4,2254.0,3,3,3,0,Low Value
392015.0,34,9,7470.0,2,4,4,2,High Value
392020.0,61,5,3381.0,1,3,3,0,Low Value
392130.0,9,3,1773.0,3,3,2,0,Low Value
392140.0,55,2,1407.0,1,2,2,1,Lost
393001.0,12,12,9294.0,3,4,4,2,High Value
393002.0,21,11,8124.0,2,4,4,2,High Value
393010.0,34,3,2539.0,2,3,3,0,Low Value
393041.0,66,1,517.0,1,1,1,1,Lost
393110.0,85,2,1968.0,1,2,3,0,Low Value
393120.0,10,2,593.0,3,2,1,1,Lost
393130.0,62,1,599.0,1,1,1,1,Lost
393145.0,2,2,779.0,4,2,1,0,Low Value
393151.0,59,1,428.0,1,1,1,1,Lost
394101.0,4,10,6590.0,4,4,4,2,High Value
394105.0,23,4,2735.0,2,3,3,0,Low Value
394107.0,2,9,8608.0,4,4,4,2,High Value
394110.0,89,1,449.0,1,1,1,1,Lost
394115.0,74,2,1034.0,1,2,2,1,Lost
394120.0,13,7,5224.0,3,3,3,0,Low Value
394150.0,21,6,3858.0,2,3,3,0,Low Value
394155.0,66,1,967.0,1,1,2,1,Lost
394160.0,63,1,1204.0,1,1,2,1,Lost
394185.0,17,5,2791.0,3,3,3,0,Low Value
394210.0,5,12,8205.0,4,4,4,2,High Value
394221.0,2,4,2624.0,4,3,3,2,High Value
394230.0,23,6,4903.0,2,3,3,0,Low Value
394240.0,90,1,379.0,1,1,1,1,Lost
394270.0,1,3,1483.0,4,3,2,0,Low Value
394305.0,3,5,3971.0,4,3,3,2,High Value
394310.0,6,1,721.0,4,1,1,1,Lost
394315.0,56,1,487.0,1,1,1,1,Lost
394326.0,68,1,599.0,1,1,1,1,Lost
394327.0,41,5,3392.0,2,3,3,0,Low Value
394330.0,75,1,563.0,1,1,1,1,Lost
394350.0,35,2,1287.0,2,2,2,1,Lost
394355.0,3,2,936.0,4,2,2,0,Low Value
394405.0,85,1,399.0,1,1,1,1,Lost
394430.0,14,1,1072.0,3,1,2,1,Lost
394440.0,71,1,612.0,1,1,1,1,Lost
394445.0,90,1,481.0,1,1,1,1,Lost
394510.0,9,13,11411.0,3,4,4,2,High Value
394515.0,81,1,359.0,1,1,1,1,Lost
394516.0,66,1,597.0,1,1,1,1,Lost
394518.0,64,2,1661.0,1,2,2,1,Lost
394540.0,58,1,597.0,1,1,1,1,Lost
394601.0,2,12,6093.0,4,4,4,2,High Value
394635.0,48,1,999.0,2,1,2,1,Lost
394641.0,64,1,499.0,1,1,1,1,Lost
394650.0,2,10,9205.0,4,4,4,2,High Value
394651.0,75,2,960.0,1,2,2,1,Lost
394660.0,2,2,1308.0,4,2,2,0,Low Value
394670.0,33,1,788.0,2,1,1,1,Lost
394716.0,68,1,487.0,1,1,1,1,Lost
394730.0,35,1,775.0,2,1,1,1,Lost
395001.0,25,21,16825.0,2,4,4,2,High Value
395002.0,25,11,8723.0,2,4,4,2,High Value
395003.0,2,16,10341.0,4,4,4,2,High Value
395004.0,1,15,11030.0,4,4,4,2,High Value
395005.0,18,11,6670.0,3,4,4,2,High Value
395006.0,22,7,4375.0,2,3,3,0,Low Value
395007.0,2,94,64230.0,4,4,4,2,High Value
395008.0,17,4,2916.0,3,3,3,0,Low Value
395009.0,4,73,50470.0,4,4,4,2,High Value
395010.0,6,13,10418.0,4,4,4,2,High Value
395013.0,64,1,549.0,1,1,1,1,Lost
395017.0,9,21,14832.0,3,4,4,2,High Value
395023.0,4,4,2664.0,4,3,3,2,High Value
396001.0,8,19,17524.0,3,4,4,2,High Value
396002.0,80,1,364.0,1,1,1,1,Lost
396007.0,33,3,2430.0,2,3,3,0,Low Value
396020.0,31,2,2572.0,2,2,3,0,Low Value
396030.0,52,1,1088.0,1,1,2,1,Lost
396045.0,51,1,582.0,2,1,1,1,Lost
396050.0,12,2,2074.0,3,2,3,0,Low Value
396105.0,47,2,942.0,2,2,2,1,Lost
396125.0,1,8,5688.0,4,3,3,2,High Value
396135.0,23,1,499.0,2,1,1,1,Lost
396150.0,38,1,471.0,2,1,1,1,Lost
396155.0,13,3,2488.0,3,3,3,0,Low Value
396165.0,6,1,595.0,4,1,1,1,Lost
396170.0,9,4,2064.0,3,3,3,0,Low Value
396171.0,67,2,1042.0,1,2,2,1,Lost
396191.0,3,37,29533.0,4,4,4,2,High Value
396195.0,1,21,14778.0,4,4,4,2,High Value
396210.0,14,10,7598.0,3,4,4,2,High Value
396220.0,14,6,3257.0,3,3,3,0,Low Value
396230.0,4,22,17062.0,4,4,4,2,High Value
396240.0,60,2,2777.0,1,2,3,0,Low Value
396310.0,3,1,457.0,4,1,1,1,Lost
396321.0,11,10,7337.0,3,4,4,2,High Value
396325.0,63,1,399.0,1,1,1,1,Lost
396375.0,77,2,942.0,1,2,2,1,Lost
396380.0,23,1,518.0,2,1,1,1,Lost
396424.0,51,1,666.0,2,1,1,1,Lost
396427.0,9,1,441.0,3,1,1,1,Lost
396430.0,23,1,1249.0,2,1,2,1,Lost
396445.0,12,37,23454.0,3,4,4,2,High Value
396450.0,15,6,3503.0,3,3,3,0,Low Value
396469.0,90,1,379.0,1,1,1,1,Lost
396521.0,14,4,2608.0,3,3,3,0,Low Value
396560.0,43,2,1634.0,2,2,2,1,Lost
396580.0,7,4,2009.0,3,3,3,0,Low Value
396590.0,65,4,1774.0,1,3,2,0,Low Value
400001.0,3,30,21262.0,4,4,4,2,High Value
400002.0,4,33,21559.0,4,4,4,2,High Value
400003.0,11,13,8009.0,3,4,4,2,High Value
400004.0,6,26,16503.0,4,4,4,2,High Value
400005.0,2,49,35177.0,4,4,4,2,High Value
400006.0,1,33,26297.0,4,4,4,2,High Value
400007.0,3,39,26020.0,4,4,4,2,High Value
400008.0,1,43,26504.0,4,4,4,2,High Value
400009.0,7,19,11059.0,3,4,4,2,High Value
400010.0,2,39,25803.0,4,4,4,2,High Value
400011.0,3,35,24942.0,4,4,4,2,High Value
400012.0,4,90,66582.0,4,4,4,2,High Value
400013.0,2,53,37347.0,4,4,4,2,High Value
400014.0,2,36,22310.0,4,4,4,2,High Value
400015.0,14,18,11288.0,3,4,4,2,High Value
400016.0,4,73,48796.0,4,4,4,2,High Value
400017.0,15,23,16410.0,3,4,4,2,High Value
400018.0,5,51,32932.0,4,4,4,2,High Value
400019.0,10,37,22242.0,3,4,4,2,High Value
400020.0,11,11,7195.0,3,4,4,2,High Value
400021.0,3,15,10961.0,4,4,4,2,High Value
400022.0,1,95,59445.0,4,4,4,2,High Value
400023.0,11,11,6430.0,3,4,4,2,High Value
400024.0,2,25,16310.0,4,4,4,2,High Value
400025.0,3,45,25641.0,4,4,4,2,High Value
400026.0,7,42,31519.0,3,4,4,2,High Value
400027.0,3,12,6808.0,4,4,4,2,High Value
400028.0,2,66,49036.0,4,4,4,2,High Value
400029.0,2,16,9491.0,4,4,4,2,High Value
400030.0,3,28,17035.0,4,4,4,2,High Value
400031.0,5,19,16176.0,4,4,4,2,High Value
400033.0,2,23,15678.0,4,4,4,2,High Value
400034.0,7,30,15308.0,3,4,4,2,High Value
400035.0,48,2,1316.0,2,2,2,1,Lost
400036.0,14,7,3947.0,3,3,3,0,Low Value
400037.0,1,82,59142.0,4,4,4,2,High Value
400042.0,3,72,47675.0,4,4,4,2,High Value
400043.0,11,55,38147.0,3,4,4,2,High Value
400047.0,83,1,517.0,1,1,1,1,Lost
400049.0,1,52,38339.0,4,4,4,2,High Value
400050.0,2,117,78841.0,4,4,4,2,High Value
400051.0,4,94,56862.0,4,4,4,2,High Value
400052.0,3,50,34389.0,4,4,4,2,High Value
400053.0,1,225,160895.0,4,4,4,2,High Value
400054.0,1,43,31910.0,4,4,4,2,High Value
400055.0,3,57,41043.0,4,4,4,2,High Value
400056.0,2,35,21464.0,4,4,4,2,High Value
400057.0,3,63,44296.0,4,4,4,2,High Value
400058.0,2,79,57186.0,4,4,4,2,High Value
400059.0,2,157,110547.0,4,4,4,2,High Value
400060.0,1,70,46514.0,4,4,4,2,High Value
400061.0,4,46,38126.0,4,4,4,2,High Value
400062.0,9,31,23565.0,3,4,4,2,High Value
400063.0,4,149,107681.0,4,4,4,2,High Value
400064.0,3,184,129439.0,4,4,4,2,High Value
400065.0,4,50,30534.0,4,4,4,2,High Value
400066.0,1,121,89742.0,4,4,4,2,High Value
400067.0,1,241,170416.0,4,4,4,2,High Value
400068.0,1,155,100943.0,4,4,4,2,High Value
400069.0,5,58,44494.0,4,4,4,2,High Value
400070.0,7,48,38718.0,3,4,4,2,High Value
400071.0,1,133,100857.0,4,4,4,2,High Value
400072.0,1,156,115992.0,4,4,4,2,High Value
400074.0,2,71,45288.0,4,4,4,2,High Value
400075.0,1,39,22947.0,4,4,4,2,High Value
400076.0,1,104,69245.0,4,4,4,2,High Value
400077.0,2,49,34169.0,4,4,4,2,High Value
400078.0,1,185,136006.0,4,4,4,2,High Value
400079.0,1,41,27486.0,4,4,4,2,High Value
400080.0,3,139,96429.0,4,4,4,2,High Value
400081.0,1,103,73155.0,4,4,4,2,High Value
400082.0,4,22,14100.0,4,4,4,2,High Value
400083.0,4,56,35431.0,4,4,4,2,High Value
400084.0,6,23,18937.0,4,4,4,2,High Value
400085.0,78,1,399.0,1,1,1,1,Lost
400086.0,4,69,51581.0,4,4,4,2,High Value
400087.0,5,4,2846.0,4,3,3,2,High Value
400088.0,6,49,31751.0,4,4,4,2,High Value
400089.0,8,55,38407.0,3,4,4,2,High Value
400090.0,11,5,2400.0,3,3,3,0,Low Value
400091.0,2,70,48566.0,4,4,4,2,High Value
400092.0,1,127,87836.0,4,4,4,2,High Value
400093.0,1,165,101164.0,4,4,4,2,High Value
400094.0,1,58,38263.0,4,4,4,2,High Value
400095.0,1,84,64020.0,4,4,4,2,High Value
400097.0,1,124,87127.0,4,4,4,2,High Value
400098.0,4,38,29566.0,4,4,4,2,High Value
400099.0,5,37,26787.0,4,4,4,2,High Value
400101.0,1,259,183260.0,4,4,4,2,High Value
400102.0,3,50,33312.0,4,4,4,2,High Value
400103.0,2,69,55118.0,4,4,4,2,High Value
400104.0,1,121,80791.0,4,4,4,2,High Value
400601.0,1,170,110673.0,4,4,4,2,High Value
400602.0,7,47,36654.0,3,4,4,2,High Value
400603.0,1,39,27302.0,4,4,4,2,High Value
400604.0,1,48,33379.0,4,4,4,2,High Value
400605.0,1,78,48646.0,4,4,4,2,High Value
400606.0,3,93,67377.0,4,4,4,2,High Value
400607.0,2,266,184218.0,4,4,4,2,High Value
400608.0,8,44,28993.0,3,4,4,2,High Value
400610.0,1,127,79051.0,4,4,4,2,High Value
400612.0,1,25,18488.0,4,4,4,2,High Value
400614.0,1,59,38007.0,4,4,4,2,High Value
400615.0,1,160,111176.0,4,4,4,2,High Value
400701.0,7,78,54108.0,3,4,4,2,High Value
400702.0,8,28,21331.0,3,4,4,2,High Value
400703.0,2,104,69348.0,4,4,4,2,High Value
400704.0,65,2,1419.0,1,2,2,1,Lost
400705.0,2,84,60742.0,4,4,4,2,High Value
400706.0,1,174,116350.0,4,4,4,2,High Value
400707.0,60,2,1118.0,1,2,2,1,Lost
400708.0,1,107,77522.0,4,4,4,2,High Value
400709.0,2,90,59175.0,4,4,4,2,High Value
400710.0,13,8,5031.0,3,3,3,0,Low Value
401101.0,2,48,30834.0,4,4,4,2,High Value
401102.0,6,1,376.0,4,1,1,1,Lost
401103.0,21,9,5587.0,2,4,3,0,Low Value
401104.0,43,2,975.0,2,2,2,1,Lost
401105.0,2,96,63654.0,4,4,4,2,High Value
401106.0,43,3,2347.0,2,3,3,0,Low Value
401107.0,1,404,279120.0,4,4,4,2,High Value
401201.0,1,43,34011.0,4,4,4,2,High Value
401202.0,4,77,50114.0,4,4,4,2,High Value
401203.0,1,51,29396.0,4,4,4,2,High Value
401205.0,56,2,1717.0,1,2,2,1,Lost
401207.0,8,14,8622.0,3,4,4,2,High Value
401208.0,2,73,47281.0,4,4,4,2,High Value
401209.0,1,59,37983.0,4,4,4,2,High Value
401210.0,14,3,1858.0,3,3,2,0,Low Value
401301.0,4,9,5118.0,4,4,3,2,High Value
401302.0,42,2,1596.0,2,2,2,1,Lost
401303.0,3,100,61466.0,4,4,4,2,High Value
401304.0,50,1,721.0,2,1,1,1,Lost
401305.0,3,25,15689.0,4,4,4,2,High Value
401401.0,27,1,399.0,2,1,1,1,Lost
401404.0,7,14,10061.0,3,4,4,2,High Value
401501.0,5,21,14456.0,4,4,4,2,High Value
401503.0,49,1,545.0,2,1,1,1,Lost
401504.0,4,12,7028.0,4,4,4,2,High Value
401506.0,21,2,1053.0,2,2,2,1,Lost
401601.0,1,3,1811.0,4,3,2,0,Low Value
401602.0,16,8,5541.0,3,3,3,0,Low Value
401603.0,39,1,459.0,2,1,1,1,Lost
401605.0,17,1,786.0,3,1,1,1,Lost
401606.0,13,5,3528.0,3,3,3,0,Low Value
401608.0,49,1,1186.0,2,1,2,1,Lost
401701.0,22,2,1367.0,2,2,2,1,Lost
402103.0,3,1,387.0,4,1,1,1,Lost
402104.0,32,8,6494.0,2,3,4,0,Low Value
402105.0,30,1,999.0,2,1,2,1,Lost
402106.0,9,3,2298.0,3,3,3,0,Low Value
402107.0,1,11,7932.0,4,4,4,2,High Value
402108.0,29,1,659.0,2,1,1,1,Lost
402109.0,13,14,5848.0,3,4,3,2,High Value
402110.0,1,2,1418.0,4,2,2,0,Low Value
402111.0,75,2,3465.0,1,2,3,0,Low Value
402112.0,31,1,333.0,2,1,1,1,Lost
402115.0,75,1,432.0,1,1,1,1,Lost
402116.0,34,2,732.0,2,2,1,1,Lost
402117.0,46,2,1161.0,2,2,2,1,Lost
402120.0,28,1,999.0,2,1,2,1,Lost
402125.0,81,1,474.0,1,1,1,1,Lost
402126.0,76,2,868.0,1,2,2,1,Lost
402201.0,16,12,7346.0,3,4,4,2,High Value
402202.0,20,4,3103.0,3,3,3,0,Low Value
402203.0,27,2,646.0,2,2,1,1,Lost
402204.0,76,1,517.0,1,1,1,1,Lost
402209.0,49,1,459.0,2,1,1,1,Lost
402301.0,3,10,7792.0,4,4,4,2,High Value
402305.0,6,1,635.0,4,1,1,1,Lost
402309.0,83,1,283.0,1,1,1,1,Lost
402401.0,52,3,1388.0,1,3,2,0,Low Value
402403.0,10,2,2015.0,3,2,3,0,Low Value
403001.0,2,54,34631.0,4,4,4,2,High Value
403002.0,8,39,23563.0,3,4,4,2,High Value
403003.0,52,1,599.0,1,1,1,1,Lost
403004.0,2,10,6189.0,4,4,4,2,High Value
403005.0,4,18,12594.0,4,4,4,2,High Value
403006.0,3,17,10372.0,4,4,4,2,High Value
403101.0,9,3,2025.0,3,3,3,0,Low Value
403102.0,21,2,1851.0,2,2,2,1,Lost
403103.0,2,4,2004.0,4,3,3,2,High Value
403104.0,32,6,4425.0,2,3,3,0,Low Value
403107.0,12,11,5123.0,3,4,3,2,High Value
403108.0,52,1,591.0,1,1,1,1,Lost
403109.0,2,1,301.0,4,1,1,1,Lost
403110.0,18,8,5413.0,3,3,3,0,Low Value
403114.0,28,8,5181.0,2,3,3,0,Low Value
403115.0,38,2,1330.0,2,2,2,1,Lost
403201.0,14,2,1281.0,3,2,2,0,Low Value
403202.0,11,10,6590.0,3,4,4,2,High Value
403204.0,69,1,759.0,1,1,1,1,Lost
403206.0,60,7,4142.0,1,3,3,0,Low Value
403401.0,4,36,20889.0,4,4,4,2,High Value
403402.0,2,9,5569.0,4,4,3,2,High Value
403403.0,50,1,1186.0,2,1,2,1,Lost
403404.0,5,1,301.0,4,1,1,1,Lost
403406.0,18,5,4546.0,3,3,3,0,Low Value
403410.0,64,2,1465.0,1,2,2,1,Lost
403501.0,2,18,10727.0,4,4,4,2,High Value
403502.0,3,13,7930.0,4,4,4,2,High Value
403503.0,12,5,3294.0,3,3,3,0,Low Value
403504.0,9,14,8738.0,3,4,4,2,High Value
403505.0,8,10,7104.0,3,4,4,2,High Value
403506.0,2,8,4486.0,4,3,3,2,High Value
403507.0,4,58,35924.0,4,4,4,2,High Value
403508.0,8,12,8318.0,3,4,4,2,High Value
403509.0,13,7,5199.0,3,3,3,0,Low Value
403510.0,1,9,5450.0,4,4,3,2,High Value
403511.0,65,7,4369.0,1,3,3,0,Low Value
403512.0,13,12,7588.0,3,4,4,2,High Value
403513.0,4,20,15894.0,4,4,4,2,High Value
403515.0,9,9,4765.0,3,4,3,2,High Value
403516.0,1,25,18013.0,4,4,4,2,High Value
403517.0,17,13,6988.0,3,4,4,2,High Value
403521.0,3,46,32331.0,4,4,4,2,High Value
403523.0,64,3,1571.0,1,3,2,0,Low Value
403524.0,60,2,998.0,1,2,2,1,Lost
403526.0,17,1,544.0,3,1,1,1,Lost
403527.0,83,1,442.0,1,1,1,1,Lost
403529.0,45,2,788.0,2,2,1,1,Lost
403530.0,70,2,1238.0,1,2,2,1,Lost
403601.0,1,58,33512.0,4,4,4,2,High Value
403602.0,7,39,23301.0,3,4,4,2,High Value
403604.0,64,8,5202.0,1,3,3,0,Low Value
403702.0,4,14,9885.0,4,4,4,2,High Value
403703.0,3,18,10029.0,4,4,4,2,High Value
403704.0,14,5,2243.0,3,3,3,0,Low Value
403705.0,9,16,11980.0,3,4,4,2,High Value
403706.0,12,22,14998.0,3,4,4,2,High Value
403707.0,2,22,12773.0,4,4,4,2,High Value
403708.0,13,6,4103.0,3,3,3,0,Low Value
403709.0,8,16,8320.0,3,4,4,2,High Value
403710.0,36,5,2731.0,2,3,3,0,Low Value
403711.0,7,12,8329.0,3,4,4,2,High Value
403712.0,18,6,4022.0,3,3,3,0,Low Value
403713.0,6,14,8989.0,4,4,4,2,High Value
403714.0,55,2,743.0,1,2,1,1,Lost
403715.0,13,9,5771.0,3,4,3,2,High Value
403716.0,11,11,5293.0,3,4,3,2,High Value
403717.0,2,5,3383.0,4,3,3,2,High Value
403718.0,32,1,741.0,2,1,1,1,Lost
403720.0,23,12,6193.0,2,4,4,2,High Value
403721.0,8,6,3529.0,3,3,3,0,Low Value
403722.0,4,14,8904.0,4,4,4,2,High Value
403723.0,29,5,3944.0,2,3,3,0,Low Value
403724.0,44,2,1009.0,2,2,2,1,Lost
403725.0,28,6,3215.0,2,3,3,0,Low Value
403726.0,4,22,15528.0,4,4,4,2,High Value
403801.0,10,17,13312.0,3,4,4,2,High Value
403802.0,4,40,25855.0,4,4,4,2,High Value
403803.0,64,1,788.0,1,1,1,1,Lost
403804.0,3,6,3618.0,4,3,3,2,High Value
403806.0,75,1,995.0,1,1,2,1,Lost
410101.0,15,3,1790.0,3,3,2,0,Low Value
410201.0,3,10,8739.0,4,4,4,2,High Value
410202.0,54,1,471.0,1,1,1,1,Lost
410203.0,1,17,10794.0,4,4,4,2,High Value
410205.0,27,2,1884.0,2,2,2,1,Lost
410206.0,1,278,182736.0,4,4,4,2,High Value
410207.0,19,2,1067.0,3,2,2,0,Low Value
410208.0,2,28,16462.0,4,4,4,2,High Value
410209.0,7,69,49682.0,3,4,4,2,High Value
410210.0,2,199,137182.0,4,4,4,2,High Value
410217.0,47,1,371.0,2,1,1,1,Lost
410218.0,6,38,28423.0,4,4,4,2,High Value
410220.0,61,1,1523.0,1,1,2,1,Lost
410221.0,8,8,7509.0,3,3,4,2,High Value
410222.0,4,7,4900.0,4,3,3,2,High Value
410302.0,17,1,671.0,3,1,1,1,Lost
410401.0,1,18,9423.0,4,4,4,2,High Value
410402.0,16,4,2781.0,3,3,3,0,Low Value
410405.0,1,4,1848.0,4,3,2,0,Low Value
410501.0,11,13,7605.0,3,4,4,2,High Value
410502.0,30,3,1796.0,2,3,2,0,Low Value
410503.0,37,3,3033.0,2,3,3,0,Low Value
